whats all there ?	SELECT DISTINCT job.job_id FROM job
which system administrator jobs in dallas require 2 years experience and pay 50000 ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE job.title = "System Administrator" AND city.city_name = "dallas" AND job.req_exp = 2 AND salary.money >= 50000 AND salary.time = "year"
which system administrator jobs in dallas require 2 years experience and pay 50000 ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN salary ON job.job_id = salary.job_id WHERE job.title = "System Administrator" AND city.city_name = "dallas" AND job.req_exp = 2 AND salary.money >= 50000 AND salary.time = "year"
is ibm hiring c programmers who know unix in austin	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE job.company = "IBM" AND language.language = "c" AND job.title = "Programmer" AND platform.platform = "unix" AND city.city_name = "austin"
test engineer in need of 40000 in seattle on windows nt ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE job.title = "Test Engineer" AND salary.money >= 40000 AND salary.time = "year" AND city.city_name = "seattle" AND platform.platform = "windows nt"
what jobs in austin are for a lisp programmer that involve unix and the internet ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "austin" AND language.language = "lisp" AND job.title = "Programmer" AND platform.platform = "unix" AND area.area = "internet"
what jobs give me 40000 to work in houston on internet and web with perl ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 40000 AND salary.time = "year" AND city.city_name = "houston" AND area.area = "internet" AND area.area = "web" AND language.language = "perl"
what jobs are there in austin for project manager area games on mac using pascal ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id WHERE city.city_name = "austin" AND job.title = "Project Manager" AND area.area = "games" AND platform.platform = "mac" AND language.language = "pascal"
whats in dallas that pays over 60000 on linux with graphics and java ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "dallas" AND salary.money >= 60000 AND salary.time = "year" AND platform.platform = "linux" AND area.area = "graphics" AND language.language = "java"
show me jobs in austin that use java on unix for a developer paying at least 50000 ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "austin" AND language.language = "java" AND platform.platform = "unix" AND job.title = "Developer" AND salary.money >= 50000 AND salary.time = "year"
vanity wants 5000 a month with buzwords like java apple internet and california ?	SELECT DISTINCT job.job_id FROM job JOIN area ON job.job_id = area.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 5000 AND salary.time = "month" AND language.language = "java" AND job.company = "Apple" AND area.area = "internet" AND city.city_name = "california"
if i moved to california and learned sql on oracle could i find anything for 30000 on unix ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE city.city_name = "california" AND language.language = "sql" AND application.application = "oracle" AND salary.money >= 30000 AND salary.time = "year" AND platform.platform = "unix"
greed for 80000 and java plagues developer wanting to live in san jose at apple ?	SELECT DISTINCT job.job_id FROM job JOIN city ON job.job_id = city.job_id JOIN language ON job.job_id = language.job_id JOIN salary ON job.job_id = salary.job_id WHERE salary.money >= 80000 AND salary.time = "year" AND language.language = "java" AND job.title = "Software Developer" AND city.city_name = "san jose" AND job.company = "Apple"
only microsoft vb windows nt and excel and 70000 dollars can satiate me ?	SELECT DISTINCT job.job_id FROM job JOIN application ON job.job_id = application.job_id JOIN language ON job.job_id = language.job_id JOIN platform ON job.job_id = platform.job_id JOIN salary ON job.job_id = salary.job_id WHERE job.company = "Microsoft" AND language.language = "vb" AND platform.platform = "windows nt" AND application.application = "excel" AND salary.money >= 70000 AND salary.time = "year"
